launch_year,agency,state_code,category,agency_type
1964,,SU,O,state
1964,,SU,O,state
1964,,SU,O,state
1964,,SU,O,state
1964,,SU,O,state
1964,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1965,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1966,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1967,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1968,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1969,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1970,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1971,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1972,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1973,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1974,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1975,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1976,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1977,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1978,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1979,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1980,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
1981,,SU,O,state
