DATAFLOW,LAST UPDATE,freq,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2007,67.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2008,66.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2009,65.67,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2010,64.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2011,64.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2012,64.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2013,62.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2014,60.54,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2015,59.25,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2016,59.22,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2017,58.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2018,57.66,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2019,59.06,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2020,57.77,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2021,51.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2022,52.16,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,EU27_2020,2023,51.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,1999,55.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2000,54.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2001,52.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2002,56.03,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2003,54.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2004,53.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2005,53.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2006,58.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2007,56.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2008,55.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2009,54.15,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2010,53.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2011,61.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2012,63.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2013,61.54,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2014,61.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2015,57.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2016,55.84,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2017,54.38,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2018,53.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2019,52.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2020,52.41,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2021,41.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2022,44.15,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FI,2023,46.86,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,1999,64.88,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2000,58.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2001,56.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2002,54.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2003,53.31,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2004,51.59,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2005,58.41,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2006,57.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2007,56.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2008,55.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2009,53.81,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2010,52.89,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2011,51.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2012,52.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2013,52.28,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2014,50.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2015,50.54,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2016,47.67,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2017,49.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2018,48.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2019,46.26,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2020,44.11,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2021,41.07,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2022,39.81,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,FR,2023,40.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,1999,72.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2000,74.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2001,73.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2002,73.17,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2003,82.04,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2004,79.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2005,76.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2006,76.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2007,79.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2008,79.53,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2009,76.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2010,71.84,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2011,69.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2012,50.33,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2013,48.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2014,43.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2015,49.03,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2016,50.88,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2017,47.06,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2018,49.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2019,46.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2020,46.76,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2021,43.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2022,44.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HR,2023,45.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,1999,66.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2000,64.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2001,62.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2002,62.41,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2003,60.84,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2004,58.87,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2005,58.04,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2006,55.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2007,51.16,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2008,48.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2009,46.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2010,44.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2011,43.35,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2012,33.16,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2013,34.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2014,32.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2015,34.28,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2016,35.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2017,37.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2018,40.70,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2019,43.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2020,42.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2021,37.59,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2022,39.22,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,HU,2023,38.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,1999,62.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2000,52.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2001,48.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2002,55.66,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2003,50.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2004,47.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2005,44.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2006,43.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2007,60.55,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2008,55.05,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2009,50.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2010,44.53,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2011,42.71,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2012,58.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2013,52.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2014,46.61,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2015,47.33,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2016,46.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2017,52.18,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2018,46.76,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2019,50.16,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2020,48.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2021,44.77,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2022,50.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IE,2023,53.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,1999,107.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2000,110.88,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2001,105.35,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2002,114.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2003,112.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2004,111.31,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2005,106.28,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2006,106.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2007,94.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2008,94.68,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2009,96.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2010,95.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2011,95.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2012,96.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2013,94.56,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2014,91.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2015,81.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2016,83.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2017,85.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2018,83.49,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2019,81.48,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2020,81.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2021,74.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2022,73.18,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,IT,2023,74.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,1999,90.56,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2000,84.67,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2001,75.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2002,69.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2003,64.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2004,76.03,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2005,81.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2006,81.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2007,83.44,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2008,79.03,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2009,77.63,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2010,68.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2011,65.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2012,59.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2013,59.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2014,67.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2015,66.48,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2016,76.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2017,71.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2018,68.98,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2019,67.87,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2020,68.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2021,67.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2022,62.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LT,2023,53.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,1999,91.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2000,75.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2001,71.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2002,61.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2003,57.70,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2004,60.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2005,53.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2006,47.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2007,44.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2008,44.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2009,47.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2010,41.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2011,42.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2012,44.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2013,57.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2014,56.70,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2015,65.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2016,62.50,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2017,65.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2018,68.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2019,66.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2020,65.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2021,62.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2022,64.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LU,2023,55.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,1999,65.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2000,69.38,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2001,63.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2002,62.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2003,68.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2004,72.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2005,69.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2006,70.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2007,71.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2008,71.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2009,66.81,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2010,57.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2011,50.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2012,52.76,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2013,55.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2014,55.84,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2015,56.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2016,55.22,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2017,55.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2018,58.86,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2019,56.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2020,55.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2021,53.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2022,51.67,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,LV,2023,50.89,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,1999,72.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2000,68.89,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2001,67.42,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2002,65.42,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2003,69.75,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2004,69.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2005,65.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2006,63.83,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2007,59.61,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2008,62.23,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2009,60.53,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2010,64.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2011,63.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2012,61.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2013,61.57,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2014,61.44,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2015,59.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2016,59.33,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2017,56.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2018,48.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2019,49.22,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2020,48.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2021,42.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2022,42.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,MT,2023,41.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,1999,76.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2000,67.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2001,63.33,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2002,63.33,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2003,66.75,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2004,64.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2005,60.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2006,60.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2007,66.11,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP03,NL,2008,64.09,
