DATAFLOW,LAST UPDATE,freq,n_book,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,ES,2022,61.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,EU27_2020,2022,69.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,FI,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,FR,2022,56.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,HR,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,HU,2022,83.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,IE,2022,55.8,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,IT,2022,82.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,LT,2022,53.3,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,LU,2022,28.0,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,LV,2022,67.8,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,ME,2022,94.7,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,MT,2022,69.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,NL,2022,40.7,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,NO,2022,39.0,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,PL,2022,80.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,PT,2022,77.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,RO,2022,95.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,RS,2022,95.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,SE,2022,37.2,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,SI,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,SK,2022,77.9,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y25-34,PC,TR,2022,82.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,AT,2022,60.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,BE,2022,67.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,BG,2022,94.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,CH,2022,32.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,CY,2022,83.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,CZ,2022,56.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,DK,2022,52.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,EA20,2022,67.4,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,EE,2022,52.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,EL,2022,69.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,ES,2022,60.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,EU27_2020,2022,69.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,FI,2022,26.5,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,FR,2022,59.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,HR,2022,83.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,HU,2022,82.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,IE,2022,58.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,IT,2022,80.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,LT,2022,67.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,LU,2022,42.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,LV,2022,78.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,ME,2022,89.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,MT,2022,64.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,NL,2022,51.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,NO,2022,43.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,PL,2022,64.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,PT,2022,74.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,RO,2022,93.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,RS,2022,93.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,SE,2022,40.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,SI,2022,69.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,SK,2022,86.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y30-54,PC,TR,2022,83.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,AT,2022,57.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,BE,2022,69.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,BG,2022,96.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,CH,2022,24.5,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,CY,2022,85.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,CZ,2022,48.2,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,DK,2022,50.6,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,EA20,2022,67.3,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,EE,2022,56.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,EL,2022,69.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,ES,2022,58.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,EU27_2020,2022,69.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,FI,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,FR,2022,61.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,HR,2022,84.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,HU,2022,87.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,IE,2022,56.9,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,IT,2022,82.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,LT,2022,65.8,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,LU,2022,31.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,LV,2022,80.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,ME,2022,87.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,MT,2022,64.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,NL,2022,53.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,NO,2022,35.1,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,PL,2022,67.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,PT,2022,66.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,RO,2022,94.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,RS,2022,91.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,SE,2022,46.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,SI,2022,70.0,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,SK,2022,89.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y35-44,PC,TR,2022,82.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,AT,2022,65.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,BE,2022,65.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,BG,2022,95.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,CH,2022,48.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,CY,2022,82.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,CZ,2022,62.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,DK,2022,59.7,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,EA20,2022,67.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,EE,2022,58.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,EL,2022,68.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,ES,2022,61.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,EU27_2020,2022,68.3,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,FI,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,FR,2022,57.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,HR,2022,82.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,HU,2022,78.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,IE,2022,56.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,IT,2022,77.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,LT,2022,80.3,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,LU,2022,55.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,LV,2022,81.1,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,ME,2022,89.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,MT,2022,60.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,NL,2022,47.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,NO,2022,49.0,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,PL,2022,55.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,PT,2022,77.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,RO,2022,91.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,RS,2022,94.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,SE,2022,38.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,SI,2022,69.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,SK,2022,92.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-54,PC,TR,2022,85.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,AT,2022,57.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,BE,2022,56.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,BG,2022,94.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,CH,2022,44.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,CY,2022,78.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,CZ,2022,52.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,DK,2022,43.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,EA20,2022,64.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,EE,2022,56.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,EL,2022,68.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,ES,2022,58.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,EU27_2020,2022,65.6,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,FI,2022,39.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,FR,2022,54.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,HR,2022,81.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,HU,2022,76.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,IE,2022,47.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,IT,2022,78.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,LT,2022,63.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,LU,2022,44.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,LV,2022,78.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,ME,2022,90.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,MT,2022,63.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,NL,2022,42.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,NO,2022,37.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,PL,2022,66.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,PT,2022,73.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,RO,2022,91.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,RS,2022,92.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,SE,2022,39.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,SI,2022,66.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,SK,2022,87.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y45-64,PC,TR,2022,86.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,AT,2022,52.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,BE,2022,49.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,BG,2022,93.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,CH,2022,40.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,CY,2022,76.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,CZ,2022,44.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,DK,2022,32.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,EA20,2022,62.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,EE,2022,55.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,EL,2022,68.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,ES,2022,55.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,EU27_2020,2022,63.6,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,FI,2022,45.4,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,FR,2022,52.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,HR,2022,81.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,HU,2022,75.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,IE,2022,41.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,IT,2022,78.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,LT,2022,34.6,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,LU,2022,35.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,LV,2022,73.0,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,ME,2022,91.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,MT,2022,66.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,NL,2022,39.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,NO,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,PL,2022,71.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,PT,2022,70.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,RO,2022,92.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,RS,2022,90.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,SE,2022,39.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,SI,2022,64.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,SK,2022,85.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y55-64,PC,TR,2022,88.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,AT,2022,52.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,BE,2022,55.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,BG,2022,87.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,CH,2022,30.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,CY,2022,65.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,CZ,2022,36.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,DK,2022,23.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,EA20,2022,60.9,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,EE,2022,52.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,EL,2022,74.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,ES,2022,60.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,EU27_2020,2022,62.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,FI,2022,43.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,FR,2022,44.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,HR,2022,78.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,HU,2022,68.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,IE,2022,37.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,IT,2022,78.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,LT,2022,61.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,LU,2022,29.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,LV,2022,55.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,ME,2022,93.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,MT,2022,61.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,NL,2022,39.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,NO,2022,45.1,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,0,ED0-2,F,Y65-74,PC,PL,2022,68.8,
