who,TEAGE,category,n,N,p,X,Y,whofct
Parent,48,Family,13,2676,0.004857997010463378,0.28291316526610644,100,Parent
Parent,48,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,48,Work,0,0,0,0.28291316526610644,100,Parent
Parent,49,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,49,Family,13,2150,0.0060465116279069765,0.28291316526610644,100,Parent
Parent,49,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,49,Work,0,0,0,0.28291316526610644,100,Parent
Parent,50,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,50,Family,1,2129,4.697040864255519e-4,0.28291316526610644,100,Parent
Parent,50,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,50,Work,0,0,0,0.28291316526610644,100,Parent
Parent,51,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,51,Family,23,2334,0.00985432733504713,0.28291316526610644,100,Parent
Parent,51,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,51,Work,0,0,0,0.28291316526610644,100,Parent
Parent,52,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,52,Family,20,2227,0.00898069151324652,0.28291316526610644,100,Parent
Parent,52,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,52,Work,0,0,0,0.28291316526610644,100,Parent
Parent,53,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,53,Family,37,2401,0.015410245730945439,0.28291316526610644,100,Parent
Parent,53,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,53,Work,0,0,0,0.28291316526610644,100,Parent
Parent,54,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,54,Family,26,2352,0.011054421768707483,0.28291316526610644,100,Parent
Parent,54,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,54,Work,0,0,0,0.28291316526610644,100,Parent
Parent,55,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,55,Family,10,2100,0.004761904761904762,0.28291316526610644,100,Parent
Parent,55,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,55,Work,0,0,0,0.28291316526610644,100,Parent
Parent,56,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,56,Family,30,2246,0.013357079252003561,0.28291316526610644,100,Parent
Parent,56,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,56,Work,0,0,0,0.28291316526610644,100,Parent
Parent,57,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,57,Family,40,2135,0.01873536299765808,0.28291316526610644,100,Parent
Parent,57,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,57,Work,0,0,0,0.28291316526610644,100,Parent
Parent,58,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,58,Family,28,2363,0.01184934405416843,0.28291316526610644,100,Parent
Parent,58,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,58,Work,0,0,0,0.28291316526610644,100,Parent
Parent,59,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,59,Family,29,2369,0.012241452089489235,0.28291316526610644,100,Parent
Parent,59,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,59,Work,0,0,0,0.28291316526610644,100,Parent
Parent,60,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,60,Family,4,2191,0.0018256503879507074,0.28291316526610644,100,Parent
Parent,60,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,60,Work,0,0,0,0.28291316526610644,100,Parent
Parent,61,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,61,Family,29,1927,0.015049299429164505,0.28291316526610644,100,Parent
Parent,61,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,61,Work,0,0,0,0.28291316526610644,100,Parent
Parent,62,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,62,Family,28,2407,0.011632737847943497,0.28291316526610644,100,Parent
Parent,62,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,62,Work,0,0,0,0.28291316526610644,100,Parent
Parent,63,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,63,Family,3,2351,0.0012760527435133986,0.28291316526610644,100,Parent
Parent,63,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,63,Work,0,0,0,0.28291316526610644,100,Parent
Parent,64,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,64,Family,22,2633,0.008355488036460312,0.28291316526610644,100,Parent
Parent,64,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,64,Work,0,0,0,0.28291316526610644,100,Parent
Parent,65,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,65,Family,22,2647,0.00831129580657348,0.28291316526610644,100,Parent
Parent,65,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,65,Work,0,0,0,0.28291316526610644,100,Parent
Parent,66,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,66,Family,11,2023,0.005437469105289174,0.28291316526610644,100,Parent
Parent,66,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,66,Work,0,0,0,0.28291316526610644,100,Parent
Parent,67,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,67,Family,6,2385,0.0025157232704402514,0.28291316526610644,100,Parent
Parent,67,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,67,Work,0,0,0,0.28291316526610644,100,Parent
Parent,68,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,68,Family,0,0,0,0.28291316526610644,100,Parent
Parent,68,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,68,Work,0,0,0,0.28291316526610644,100,Parent
Parent,69,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,69,Family,0,0,0,0.28291316526610644,100,Parent
Parent,69,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,69,Work,0,0,0,0.28291316526610644,100,Parent
Parent,70,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,70,Family,11,2200,0.005,0.28291316526610644,100,Parent
Parent,70,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,70,Work,0,0,0,0.28291316526610644,100,Parent
Parent,71,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,71,Family,35,2307,0.01517121803207629,0.28291316526610644,100,Parent
Parent,71,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,71,Work,0,0,0,0.28291316526610644,100,Parent
Parent,72,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,72,Family,2,2119,9.438414346389807e-4,0.28291316526610644,100,Parent
Parent,72,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,72,Work,0,0,0,0.28291316526610644,100,Parent
Parent,73,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,73,Family,0,0,0,0.28291316526610644,100,Parent
Parent,73,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,73,Work,0,0,0,0.28291316526610644,100,Parent
Parent,74,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,74,Family,0,0,0,0.28291316526610644,100,Parent
Parent,74,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,74,Work,0,0,0,0.28291316526610644,100,Parent
Parent,75,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,75,Family,0,0,0,0.28291316526610644,100,Parent
Parent,75,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,75,Work,0,0,0,0.28291316526610644,100,Parent
Parent,76,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,76,Family,0,0,0,0.28291316526610644,100,Parent
Parent,76,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,76,Work,0,0,0,0.28291316526610644,100,Parent
Parent,77,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,77,Family,0,0,0,0.28291316526610644,100,Parent
Parent,77,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,77,Work,0,0,0,0.28291316526610644,100,Parent
Parent,78,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,78,Family,0,0,0,0.28291316526610644,100,Parent
Parent,78,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,78,Work,0,0,0,0.28291316526610644,100,Parent
Parent,79,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,79,Family,0,0,0,0.28291316526610644,100,Parent
Parent,79,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,79,Work,0,0,0,0.28291316526610644,100,Parent
Parent,80,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,80,Family,0,0,0,0.28291316526610644,100,Parent
Parent,80,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,80,Work,0,0,0,0.28291316526610644,100,Parent
Parent,85,Alone,0,0,0,0.28291316526610644,100,Parent
Parent,85,Family,0,0,0,0.28291316526610644,100,Parent
Parent,85,Friend,0,0,0,0.28291316526610644,100,Parent
Parent,85,Work,0,0,0,0.28291316526610644,100,Parent
Parents (Not in Household),15,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),15,Family,1,1071,9.337068160597573e-4,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),15,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),15,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),16,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),16,Family,3,1391,0.002156721782890007,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),16,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),16,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),17,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),17,Family,12,1561,0.007687379884689302,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),17,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),17,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),18,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),18,Family,21,1028,0.020428015564202335,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),18,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),18,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),19,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),19,Family,4,878,0.004555808656036446,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),19,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),19,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),20,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),20,Family,3,836,0.0035885167464114833,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),20,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),20,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),21,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),21,Family,11,737,0.014925373134328358,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),21,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),21,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),22,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),22,Family,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),22,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),22,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),23,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),23,Family,23,1148,0.02003484320557491,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),23,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),23,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),24,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),24,Family,15,1242,0.012077294685990338,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),24,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),24,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),25,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),25,Family,18,1199,0.015012510425354461,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),25,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),25,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),26,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),26,Family,24,1560,0.015384615384615385,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),26,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),26,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),27,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),27,Family,39,1448,0.026933701657458564,0.026933701657458564,27,Parents (Not in Household)
Parents (Not in Household),27,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),27,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),28,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),28,Family,6,1998,0.003003003003003003,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),28,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),28,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),29,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),29,Family,17,2715,0.006261510128913444,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),29,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),29,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),30,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),30,Family,18,3217,0.005595275101025801,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),30,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),30,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),31,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),31,Family,42,3057,0.013738959764474975,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),31,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),31,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),32,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),32,Family,22,3620,0.0060773480662983425,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),32,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),32,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),33,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),33,Family,46,3824,0.01202928870292887,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),33,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),33,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),34,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),34,Family,24,3862,0.006214396685655101,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),34,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),34,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),35,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),35,Family,26,4416,0.00588768115942029,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),35,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),35,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),36,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),36,Family,25,4231,0.00590876861262113,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),36,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),36,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),37,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),37,Family,32,4099,0.00780678214198585,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),37,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),37,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),38,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),38,Family,30,4147,0.007234145165179648,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),38,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),38,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),39,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),39,Family,29,3900,0.007435897435897436,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),39,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),39,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),40,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),40,Family,13,3812,0.003410283315844701,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),40,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),40,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),41,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),41,Family,37,4467,0.008282963957913588,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),41,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),41,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),42,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),42,Family,28,2989,0.00936768149882904,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),42,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),42,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),43,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),43,Family,22,3067,0.007173133355070101,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),43,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),43,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),44,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),44,Family,29,3286,0.008825319537431528,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),44,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),44,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),45,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),45,Family,26,3019,0.008612123219609143,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),45,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),45,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),46,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),46,Family,7,2069,0.0033832769453842437,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),46,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),46,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),47,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),47,Family,14,2231,0.0062752129090094125,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),47,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),47,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),48,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),48,Family,19,2676,0.007100149476831091,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),48,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),48,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),49,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),49,Family,26,2150,0.012093023255813953,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),49,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),49,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),50,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),50,Family,14,2129,0.006575857209957727,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),50,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),50,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),51,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),51,Family,15,2334,0.006426735218508998,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),51,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),51,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),52,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),52,Family,12,2227,0.005388414907947912,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),52,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),52,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),53,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),53,Family,28,2401,0.011661807580174927,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),53,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),53,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),54,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),54,Family,18,2352,0.007653061224489796,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),54,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),54,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),55,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),55,Family,11,2100,0.005238095238095238,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),55,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),55,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),56,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),56,Family,8,2246,0.003561887800534283,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),56,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),56,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),57,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),57,Family,24,2135,0.011241217798594848,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),57,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),57,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),58,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),58,Family,40,2363,0.016927634363097757,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),58,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),58,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),59,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),59,Family,17,2369,0.007176023638666104,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),59,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),59,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),60,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),60,Family,30,2191,0.013692377909630305,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),60,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),60,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),61,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),61,Family,12,1927,0.006227296315516347,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),61,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),61,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),62,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),62,Family,1,2407,4.154549231408392e-4,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),62,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),62,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),63,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),63,Family,5,2351,0.002126754572522331,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),63,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),63,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),64,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),64,Family,7,2633,0.002658564375237372,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),64,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),64,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),65,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),65,Family,12,2647,0.004533434076312807,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),65,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),65,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),66,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),66,Family,3,2023,0.0014829461196243204,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),66,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),66,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),67,Alone,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),67,Family,7,2385,0.0029350104821802936,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),67,Friend,0,0,0,0.026933701657458564,100,Parents (Not in Household)
Parents (Not in Household),67,Work,0,0,0,0.026933701657458564,100,Parents (Not in Household)
