WKT,id,b_travel_time,travel_time
"POLYGON ((-113.998524194277 51.1737470090446,-113.997285665386 51.175095416746,-113.994808693701 51.1750953330594,-113.9935703954 51.1737468416794,-113.994808996516 51.1723984729982,-113.997285823716 51.1723985566768,-113.998524194277 51.1737470090446))",11883,112,109
"POLYGON ((-113.998523935954 51.1818375836327,-113.997285190249 51.1831859894524,-113.994807784978 51.1831859057417,-113.99356926997 51.1818374162193,-113.994808087933 51.1804890494312,-113.997285348653 51.1804891331338,-113.998523935954 51.1818375836327))",11880,,149
"POLYGON ((-113.998524022075 51.1791407266869,-113.997285348653 51.1804891331338,-113.994808087933 51.1804890494312,-113.993569645172 51.1791405592896,-113.994808390841 51.1777921918704,-113.997285507032 51.177792275565,-113.998524022075 51.1791407266869))",11881,,152
"POLYGON ((-113.99852384982 51.1845344393283,-113.997285031822 51.1858828445208,-113.994807481977 51.1858827608021,-113.993568894711 51.1845342718989,-113.994807784978 51.1831859057417,-113.997285190249 51.1831859894524,-113.99852384982 51.1845344393283))",11879,,146
"POLYGON ((-113.998525827546 51.1225064419865,-113.997288669474 51.123854861608,-113.994814439177 51.1238547780734,-113.99357751102 51.1225062749253,-113.994814741104 51.1211578942525,-113.99728882734 51.121157977779,-113.998525827546 51.1225064419865))",11902,75,75
"POLYGON ((-113.998525913375 51.11980955753,-113.99728882734 51.121157977779,-113.994814741104 51.1211578942525,-113.993577884948 51.1198093904849,-113.994815042984 51.1184610091807,-113.997288985182 51.1184610926993,-113.998525913375 51.11980955753))",11903,75,77
"POLYGON ((-113.998525655849 51.1279002071471,-113.99728835367 51.1292486255137,-113.994813835184 51.1292485419631,-113.99357676299 51.127900040054,-113.994814137204 51.1265516606436,-113.997288511584 51.1265517441862,-113.998525655849 51.1279002071471))",11900,80,79
"POLYGON ((-113.998525741704 51.1252033251922,-113.997288511584 51.1265517441862,-113.994814137204 51.1265516606436,-113.993577137034 51.1252031581151,-113.994814439177 51.1238547780734,-113.997288669474 51.123854861608,-113.998525741704 51.1252033251922))",11901,77,77
"POLYGON ((-113.998525484098 51.133293967305,-113.997288037767 51.1346423844166,-113.994813231004 51.1346423008501,-113.993576014729 51.1332938001799,-113.994813533117 51.1319454220319,-113.997288195731 51.1319455055905,-113.998525484098 51.133293967305))",11898,109,94
"POLYGON ((-113.99852556998 51.1305970878514,-113.997288195731 51.1319455055905,-113.994813533117 51.1319454220319,-113.993576388889 51.1305969207423,-113.994813835184 51.1292485419631,-113.99728835367 51.1292486255137,-113.99852556998 51.1305970878514))",11899,113,100
"POLYGON ((-113.998525312295 51.1386877224602,-113.997287721767 51.140036138317,-113.994812626638 51.1400360547344,-113.993575266238 51.1386875553031,-113.994812928844 51.1373391784175,-113.997287879779 51.1373392619921,-113.998525312295 51.1386877224602))",11896,105,82
"POLYGON ((-113.998525398203 51.1359908455079,-113.997287879779 51.1373392619921,-113.994812928844 51.1373391784175,-113.993575640512 51.1359906783668,-113.994813231004 51.1346423008501,-113.997288037767 51.1346423844166,-113.998525398203 51.1359908455079))",11897,108,89
"POLYGON ((-113.998525140438 51.144081472613,-113.99728740567 51.1454298872149,-113.994812022085 51.1454298036164,-113.993574517514 51.1440813054239,-113.994812324385 51.1427329298007,-113.997287563731 51.1427330133912,-113.998525140438 51.144081472613))",11894,104,75
"POLYGON ((-113.998525226373 51.1413845981619,-113.997287563731 51.1427330133912,-113.994812324385 51.1427329298007,-113.993574891905 51.1413844309888,-113.994812626638 51.1400360547344,-113.997287721767 51.140036138317,-113.998525226373 51.1413845981619))",11895,104,76
"POLYGON ((-113.998524968528 51.1494752177636,-113.997287089474 51.1508236311108,-113.994811417345 51.1508235474962,-113.99357376856 51.1494750505424,-113.994811719738 51.1481266761815,-113.997287247584 51.1481267597881,-113.998524968528 51.1494752177636))",11892,103,74
"POLYGON ((-113.99852505449 51.1467783458135,-113.997287247584 51.1481267597881,-113.994811719738 51.1481266761815,-113.993574143066 51.1467781786084,-113.994812022085 51.1454298036164,-113.99728740567 51.1454298872149,-113.99852505449 51.1467783458135))",11893,105,79
"POLYGON ((-113.998524796566 51.1548689579122,-113.997286773181 51.1562173700046,-113.994810812418 51.1562172863741,-113.993573019374 51.154868790659,-113.994811114905 51.1535204175604,-113.99728693134 51.1535205011829,-113.998524796566 51.1548689579122))",11890,103,72
"POLYGON ((-113.998524882554 51.1521720884631,-113.99728693134 51.1535205011829,-113.994811114905 51.1535204175604,-113.993573393996 51.152171921226,-113.994811417345 51.1508235474962,-113.997287089474 51.1508236311108,-113.998524882554 51.1521720884631))",11891,104,75
"POLYGON ((-113.99852462455 51.160262693059,-113.997286456791 51.1616111038968,-113.994810207304 51.1616110202502,-113.993572269957 51.1602625257738,-113.994810509884 51.1589141539373,-113.997286614998 51.1589142375759,-113.99852462455 51.160262693059))",11888,104,83
"POLYGON ((-113.998524710564 51.1575658261108,-113.997286614998 51.1589142375759,-113.994810509884 51.1589141539373,-113.993572644694 51.1575656588416,-113.994810812418 51.1562172863741,-113.997286773181 51.1562173700046,-113.998524710564 51.1575658261108))",11889,103,79
"POLYGON ((-114.002233620227 51.0510385691337,-114.000998474993 51.0523870445476,-113.998528054796 51.0523870395441,-113.997292923312 51.0510385591273,-113.998528140281 51.0496901225587,-114.000998417006 51.0496901275616,-114.002233620227 51.0510385691337))",11790,36,41
"POLYGON ((-114.002233490513 51.0483416515237,-114.000998417006 51.0496901275616,-113.998528140281 51.0496901225587,-113.997293080522 51.0483416415182,-113.998528225753 51.0469932043217,-114.000998359027 51.0469932093242,-114.002233490513 51.0483416515237))",11791,36,32
"POLYGON ((-114.002233879715 51.0564324005995,-114.000998590996 51.0577808747652,-113.998527883786 51.0577808697608,-113.99729260882 51.0564323905911,-113.998527969298 51.0550839552781,-114.00099853299 51.0550839602821,-114.002233879715 51.0564324005995))",11788,36,46
"POLYGON ((-114.002233749961 51.0537354854923,-114.00099853299 51.0550839602821,-113.998527969298 51.0550839552781,-113.997292766078 51.0537354754849,-113.998528054796 51.0523870395441,-114.000998474993 51.0523870445476,-114.002233749961 51.0537354854923))",11789,37,41
"POLYGON ((-114.002234139284 51.0618262270596,-114.000998707034 51.0631746999772,-113.998527712723 51.0631746949718,-113.997292294232 51.0618262170493,-113.998527798261 51.060477782992,-114.00099864901 51.0604777879969,-114.002234139284 51.0618262270596))",11786,39,48
"POLYGON ((-114.00223400949 51.0591293144552,-114.00099864901 51.0604777879969,-113.998527798261 51.060477782992,-113.997292451538 51.0591293044459,-113.998527883786 51.0577808697608,-114.000998590996 51.0577808747652,-114.00223400949 51.0591293144552))",11787,37,48
"POLYGON ((-114.002234398932 51.0672200485143,-114.000998823108 51.0685685201839,-113.998527541608 51.0685685151776,-113.997291979546 51.0672200385021,-113.998527627172 51.0658716057004,-114.000998765066 51.0658716107062,-114.002234398932 51.0672200485143))",11784,47,59
"POLYGON ((-114.002234269098 51.0645231384126,-114.000998765066 51.0658716107062,-113.998527627172 51.0658716057004,-113.997292136901 51.0645231284014,-113.998527712723 51.0631746949718,-114.000998707034 51.0631746999772,-114.002234269098 51.0645231384126))",11785,40,49
"POLYGON ((-114.002234658661 51.0726138649639,-114.000998939218 51.0739623353855,-113.99852737044 51.0739623303782,-113.997291664763 51.0726138549498,-113.99852745603 51.0712654234035,-114.000998881158 51.0712654284103,-114.002234658661 51.0726138649639))",11782,44,50
"POLYGON ((-114.002234528787 51.0699169573647,-114.000998881158 51.0712654284103,-113.99852745603 51.0712654234035,-113.997291822166 51.0699169473516,-113.998527541608 51.0685685151776,-114.000998823108 51.0685685201839,-114.002234528787 51.0699169573647))",11783,46,55
"POLYGON ((-114.00223491847 51.0780076764084,-114.000999055363 51.0793561455821,-113.998527199219 51.0793561405738,-113.997291349883 51.0780076663924,-113.998527284836 51.0766592361016,-114.000998997286 51.0766592411094,-114.00223491847 51.0780076764084))",11780,46,46
"POLYGON ((-114.002234788556 51.0753107713118,-114.000998997286 51.0766592411094,-113.998527284836 51.0766592361016,-113.997291507335 51.0753107612967,-113.99852737044 51.0739623303782,-114.000998939218 51.0739623353855,-114.002234788556 51.0753107713118))",11781,45,48
"POLYGON ((-114.002235178359 51.0834014828482,-114.000999171545 51.0847499507739,-113.998527027945 51.0847499457647,-113.997291034905 51.0834014728302,-113.998527113588 51.0820530437949,-114.000999113449 51.0820530488036,-114.002235178359 51.0834014828482))",11778,49,48
"POLYGON ((-114.002235048405 51.0807045802539,-114.000999113449 51.0820530488036,-113.998527113588 51.0820530437949,-113.997291192406 51.0807045702369,-113.998527199219 51.0793561405738,-114.000999055363 51.0793561455821,-114.002235048405 51.0807045802539))",11779,48,47
"POLYGON ((-114.002235438328 51.0887952842834,-114.000999287762 51.0901437509613,-113.998526856618 51.0901437459511,-113.997290719831 51.0887952742635,-113.998526942288 51.0874468464835,-114.000999229649 51.0874468514932,-114.002235438328 51.0887952842834))",11776,51,50
"POLYGON ((-114.002235308334 51.0860983841914,-114.000999229649 51.0874468514932,-113.998526942288 51.0874468464835,-113.99729087738 51.0860983741725,-113.998527027945 51.0847499457647,-114.000999171545 51.0847499507739,-114.002235308334 51.0860983841914))",11777,52,49
"POLYGON ((-114.002231547197 51.0078877371806,-114.000997548261 51.0092362225816,-113.998529420979 51.0092362175858,-113.997295435759 51.0078877271894,-113.998529506253 51.0065392805737,-114.000997490416 51.0065392855691,-114.002231547197 51.0078877371806))",11806,47,52
"POLYGON ((-114.002231417802 51.0051907995437,-114.000997490416 51.0065392855691,-113.998529506253 51.0065392805737,-113.997295592581 51.0051907895535,-113.998529591515 51.0038423423098,-114.00099743258 51.0038423473046,-114.002231417802 51.0051907995437))",11807,47,57
"POLYGON ((-114.002231806046 51.0132816086988,-114.000997663978 51.0146300928512,-113.99852925039 51.0146300878544,-113.997295122042 51.0132815987057,-113.998529335691 51.011933153346,-114.000997606115 51.0119331583423,-114.002231806046 51.0132816086988))",11804,46,50
"POLYGON ((-114.002231676611 51.0105846735656,-114.000997606115 51.0119331583423,-113.998529335691 51.011933153346,-113.997295278912 51.0105846635735,-113.998529420979 51.0092362175858,-114.000997548261 51.0092362225816,-114.002231676611 51.0105846735656))",11805,47,49
"POLYGON ((-114.002232064975 51.0186754752096,-114.00099777973 51.0200239581135,-113.998529079749 51.0200239531158,-113.997294808228 51.0186754652147,-113.998529165076 51.017327021111,-114.000997721849 51.0173270261083,-114.002232064975 51.0186754752096))",11802,40,49
"POLYGON ((-114.002231935501 51.0159785425801,-114.000997721849 51.0173270261083,-113.998529165076 51.017327021111,-113.997294965147 51.0159785325861,-113.99852925039 51.0146300878544,-114.000997663978 51.0146300928512,-114.002231935501 51.0159785425801))",11803,42,51
"POLYGON ((-114.002232323984 51.0240693367134,-114.000997895518 51.0254178183689,-113.998528909055 51.0254178133702,-113.997294494317 51.0240693267165,-113.998528994408 51.0227208838689,-114.000997837619 51.0227208888671,-114.002232323984 51.0240693367134))",11800,38,55
"POLYGON ((-114.00223219447 51.0213724065874,-114.000997837619 51.0227208888671,-113.998528994408 51.0227208838689,-113.997294651285 51.0213723965915,-113.998529079749 51.0200239531158,-114.00099777973 51.0200239581135,-114.00223219447 51.0213724065874))",11801,39,54
"POLYGON ((-114.002232583073 51.0294631932104,-114.000998011341 51.0308116736174,-113.998528738308 51.0308116686178,-113.99729418031 51.0294631832116,-113.998528823688 51.0281147416198,-114.000997953425 51.028114746619,-114.002232583073 51.0294631932104))",11798,38,70
"POLYGON ((-114.002232453518 51.0267662655878,-114.000997953425 51.028114746619,-113.998528823688 51.0281147416198,-113.997294337326 51.0267662555899,-113.998528909055 51.0254178133702,-114.000997895518 51.0254178183689,-114.002232453518 51.0267662655878))",11799,36,64
"POLYGON ((-114.002232842241 51.0348570447007,-114.000998127201 51.0362055238593,-113.998528567509 51.0362055188587,-113.997293866206 51.0348570347,-113.998528652915 51.0335085943641,-114.000998069267 51.0335085993642,-114.002232842241 51.0348570447007))",11796,29,46
"POLYGON ((-114.002232712647 51.0321601195814,-114.000998069267 51.0335085993642,-113.998528652915 51.0335085943641,-113.99729402327 51.0321601095816,-113.998528738308 51.0308116686178,-114.000998011341 51.0308116736174,-114.002232712647 51.0321601195814))",11797,40,74
"POLYGON ((-114.00223310149 51.0402508911845,-114.000998243096 51.0415993690949,-113.998528396658 51.0415993640933,-113.997293552005 51.0402508811819,-113.99852848209 51.0389024421018,-114.000998185144 51.0389024471029,-114.00223310149 51.0402508911845))",11794,32,37
"POLYGON ((-114.002232971856 51.0375539685684,-114.000998185144 51.0389024471029,-113.99852848209 51.0389024421018,-113.997293709118 51.0375539585667,-113.998528567509 51.0362055188587,-114.000998127201 51.0362055238593,-114.002232971856 51.0375539685684))",11795,32,40
"POLYGON ((-114.002233360818 51.0456447326621,-114.000998359027 51.0469932093242,-113.998528225753 51.0469932043217,-113.997293237707 51.0456447226576,-113.998528311212 51.0442962848333,-114.000998301057 51.0442962898353,-114.002233360818 51.0456447326621))",11792,32,39
"POLYGON ((-114.002233231144 51.0429478125491,-114.000998301057 51.0442962898353,-113.998528311212 51.0442962848333,-113.997293394868 51.0429478025455,-113.998528396658 51.0415993640933,-114.000998243096 51.0415993690949,-114.002233231144 51.0429478125491))",11793,31,31
"POLYGON ((-114.002229479271 50.9647365847486,-114.000996623811 50.9660850801401,-113.998530783797 50.966085075152,-113.997297942019 50.9647365747728,-113.998530868862 50.9633881181067,-114.000996566108 50.9633881230944,-114.002229479271 50.9647365847486))",11822,74,63
"POLYGON ((-114.002229350195 50.9620396270783,-114.000996566108 50.9633881230944,-113.998530868862 50.9633881181067,-113.997298098455 50.9620396171034,-113.998530953914 50.9606911598091,-114.000996508414 50.9606911647963,-114.002229350195 50.9620396270783))",11823,75,61
"POLYGON ((-114.002229737483 50.9701304963324,-114.000996739242 50.9714789904749,-113.998530613628 50.9714789854858,-113.997297629074 50.9701304863546,-113.998530698719 50.968782030945,-114.000996681522 50.9687820359337,-114.002229737483 50.9701304963324))",11820,71,59
"POLYGON ((-114.002229608367 50.9674335411667,-114.000996681522 50.9687820359337,-113.998530698719 50.968782030945,-113.997297785559 50.9674335311898,-113.998530783797 50.966085075152,-114.000996623811 50.9660850801401,-114.002229608367 50.9674335411667))",11821,70,57
"POLYGON ((-114.002229995775 50.9755244029073,-114.00099685471 50.9768728958009,-113.998530443407 50.9768728908108,-113.997297316033 50.9755243929276,-113.998530528524 50.9741759387744,-114.000996796972 50.974175943764,-114.002229995775 50.9755244029073))",11818,61,45
"POLYGON ((-114.002229866619 50.972827450246,-114.000996796972 50.974175943764,-113.998530528524 50.9741759387744,-113.997297472565 50.9728274402672,-113.998530613628 50.9714789854858,-114.000996739242 50.9714789904749,-114.002229866619 50.972827450246))",11819,66,55
"POLYGON ((-114.002230254146 50.9809183044735,-114.000996970213 50.9822667961181,-113.998530273134 50.9822667911271,-113.997297002895 50.9809182944919,-113.998530358277 50.979569841595,-114.000996912457 50.9795698465856,-114.002230254146 50.9809183044735))",11816,57,48
"POLYGON ((-114.00223012495 50.9782213543164,-114.000996912457 50.9795698465856,-113.998530358277 50.979569841595,-113.997297159476 50.9782213443358,-113.998530443407 50.9768728908108,-114.00099685471 50.9768728958009,-114.00223012495 50.9782213543164))",11817,65,51
"POLYGON ((-114.002230512597 50.9863122010311,-114.000997085751 50.9876606914269,-113.998530102808 50.9876606864349,-113.997296689661 50.9863121910476,-113.998530187977 50.9849637394071,-114.000997027977 50.9849637443986,-114.002230512597 50.9863122010311))",11814,53,49
"POLYGON ((-114.002230383361 50.9836152533783,-114.000997027977 50.9849637443986,-113.998530187977 50.9849637394071,-113.99729684629 50.9836152433958,-113.998530273134 50.9822667911271,-114.000996970213 50.9822667961181,-114.002230383361 50.9836152533783))",11815,55,49
"POLYGON ((-114.002230771127 50.9917060925804,-114.000997201325 50.9930545817275,-113.998529932429 50.9930545767345,-113.99729637633 50.991706082595,-113.998530017625 50.9903576322108,-114.000997143534 50.9903576372032,-114.002230771127 50.9917060925804))",11812,51,44
"POLYGON ((-114.002230641852 50.9890091474318,-114.000997143534 50.9903576372032,-113.998530017625 50.9903576322108,-113.997296533008 50.9890091374473,-113.998530102808 50.9876606864349,-114.000997085751 50.9876606914269,-114.002230641852 50.9890091474318))",11813,52,45
"POLYGON ((-114.002231029737 50.9970999791216,-114.000997316935 50.99844846702,-113.998529761998 50.9984484620261,-113.997296062903 50.9970999691343,-113.99852984722 50.9957515200063,-114.000997259125 50.9957515249997,-114.002231029737 50.9970999791216))",11810,56,59
"POLYGON ((-114.002230900422 50.994403036477,-114.000997259125 50.9957515249997,-113.99852984722 50.9957515200063,-113.997296219629 50.9944030264907,-113.998529932429 50.9930545767345,-114.000997201325 50.9930545817275,-114.002230900422 50.994403036477))",11811,53,51
"POLYGON ((-114.002231288427 51.002493860655,-114.00099743258 51.0038423473046,-113.998529591515 51.0038423423098,-113.997295749379 51.0024938506657,-113.998529676763 51.0011454027939,-114.000997374753 51.0011454077883,-114.002231288427 51.002493860655))",11808,50,70
"POLYGON ((-114.002231159072 50.9997969205143,-114.000997374753 51.0011454077883,-113.998529676763 51.0011454027939,-113.997295906153 50.999796910526,-113.998529761998 50.9984484620261,-114.000997316935 50.99844846702,-114.002231159072 50.9997969205143))",11809,59,70
"POLYGON ((-114.002227416433 50.9215851117323,-114.000995701635 50.9229336171176,-113.998532143263 50.9229336121371,-113.997300442113 50.9215851017716,-113.998532228118 50.9202366350519,-114.000995644074 50.920236640032,-114.002227416433 50.9215851117323))",11838,98,71
"POLYGON ((-114.002227287675 50.9188881340219,-114.000995644074 50.920236640032,-113.998532228118 50.9202366350519,-113.997300598164 50.9188881240623,-113.998532312961 50.9175396567141,-114.000995586522 50.9175396616937,-114.002227287675 50.9188881340219))",11839,99,71
"POLYGON ((-114.00222767401 50.9269790633949,-114.000995816783 50.9283275675308,-113.998531973513 50.9283275625493,-113.997300129937 50.9269790534323,-113.998532058394 50.9256305879695,-114.000995759204 50.9256305929505,-114.00222767401 50.9269790633949))",11836,96,82
"POLYGON ((-114.002227545212 50.9242820881899,-114.000995759204 50.9256305929505,-113.998532058394 50.9256305879695,-113.997300286037 50.9242820782283,-113.998532143263 50.9229336121371,-114.000995701635 50.9229336171176,-114.002227545212 50.9242820881899))",11837,96,82
"POLYGON ((-114.002227931667 50.9323730100469,-114.000995931966 50.9337215129335,-113.99853180371 50.933721507951,-113.997299817666 50.9323730000825,-113.998531888618 50.9310245358765,-114.00099587437 50.9310245408584,-114.002227931667 50.9323730100469))",11834,93,79
"POLYGON ((-114.002227802829 50.9296760373472,-114.00099587437 50.9310245408584,-113.998531888618 50.9310245358765,-113.997299973814 50.9296760273837,-113.998531973513 50.9283275625493,-114.000995816783 50.9283275675308,-114.002227802829 50.9296760373472))",11835,93,81
"POLYGON ((-114.002228189402 50.9377669516886,-114.000996047185 50.9391154533258,-113.998531633855 50.9391154483424,-113.997299505299 50.9377669417222,-113.998531718789 50.936418478773,-114.000995989571 50.9364184837559,-114.002228189402 50.9377669516886))",11832,88,78
"POLYGON ((-114.002228060525 50.935069981494,-114.000995989571 50.9364184837559,-113.998531718789 50.936418478773,-113.997299661495 50.9350699715286,-113.99853180371 50.933721507951,-114.000995931966 50.9337215129335,-114.002228060525 50.935069981494))",11833,92,82
"POLYGON ((-114.002228447217 50.9431608883201,-114.000996162439 50.9445093887081,-113.998531463948 50.9445093837237,-113.997299192835 50.9431608783518,-113.998531548908 50.9418124166593,-114.000996104807 50.9418124216432,-114.002228447217 50.9431608883201))",11830,86,68
"POLYGON ((-114.0022283183 50.9404639206306,-114.000996104807 50.9418124216432,-113.998531548908 50.9418124166593,-113.997299349079 50.9404639106633,-113.998531633855 50.9391154483424,-114.000996047185 50.9391154533258,-114.0022283183 50.9404639206306))",11831,87,70
"POLYGON ((-114.002228705112 50.9485548199416,-114.000996277728 50.9499033190804,-113.998531293989 50.9499033140951,-113.997298880276 50.9485548099715,-113.998531378975 50.9472063495357,-114.000996220079 50.9472063545205,-114.002228705112 50.9485548199416))",11828,85,61
"POLYGON ((-114.002228576154 50.9458578547571,-114.000996220079 50.9472063545205,-113.998531378975 50.9472063495357,-113.997299036568 50.9458578447879,-113.998531463948 50.9445093837237,-114.000996162439 50.9445093887081,-114.002228576154 50.9458578547571))",11829,87,70
"POLYGON ((-114.002228963085 50.9539487465534,-114.000996393054 50.9552972444431,-113.998531123978 50.9552972394568,-113.99729856762 50.9539487365814,-113.99853120899 50.9526002774022,-114.000996335387 50.952600282388,-114.002228963085 50.9539487465534))",11826,80,52
"POLYGON ((-114.002228834088 50.9512517838737,-114.000996335387 50.952600282388,-113.99853120899 50.9526002774022,-113.99729872396 50.9512517739026,-113.998531293989 50.9499033140951,-114.000996277728 50.9499033190804,-114.002228834088 50.9512517838737))",11827,81,54
"POLYGON ((-114.002229221138 50.9593426681557,-114.000996508414 50.9606911647963,-113.998530953914 50.9606911598091,-113.997298254867 50.9593426581817,-113.998531038952 50.9579942002591,-114.00099645073 50.9579942052459,-114.002229221138 50.9593426681557))",11824,81,58
"POLYGON ((-114.002229092102 50.9566457079808,-114.00099645073 50.9579942052459,-113.998531038952 50.9579942002591,-113.997298411256 50.9566456980077,-113.998531123978 50.9552972394568,-114.000996393054 50.9552972444431,-114.002229092102 50.9566457079808))",11825,77,51
"POLYGON ((-113.9985326522 50.9067517308352,-113.997301222131 50.9081002006973,-113.994838446785 50.9081001177995,-113.993607243813 50.9067515650474,-113.994838745013 50.9054031338342,-113.997301378062 50.9054032167241,-113.9985326522 50.9067517308352))",11982,110,77
"POLYGON ((-113.998532736977 50.9040547462335,-113.997301378062 50.9054032167241,-113.994838745013 50.9054031338342,-113.99360761316 50.9040545804615,-113.994839043194 50.902706148616,-113.99730153397 50.9027062314981,-113.998532736977 50.9040547462335))",11983,111,74
"POLYGON ((-113.998532482606 50.9121456962802,-113.997300910195 50.9134941648853,-113.994837850193 50.9134940819716,-113.993606504949 50.9121455304607,-113.994838148512 50.9107971005119,-113.997301066175 50.9107971834177,-113.998532482606 50.9121456962802))",11980,106,81
"POLYGON ((-113.99853256741 50.9094487141841,-113.997301066175 50.9107971834177,-113.994838148512 50.9107971005119,-113.993606874409 50.9094485483805,-113.994838446785 50.9081001177995,-113.997301222131 50.9081002006973,-113.99853256741 50.9094487141841))",11981,107,78
"POLYGON ((-113.998532312961 50.9175396567141,-113.997300598164 50.9188881240623,-113.994837253417 50.9188880411327,-113.993605765858 50.9175394908629,-113.994837551828 50.9161910621785,-113.997300754192 50.9161911451002,-113.998532312961 50.9175396567141))",11978,101,74
"POLYGON ((-113.99853239779 50.9148426771236,-113.997300754192 50.9161911451002,-113.994837551828 50.9161910621785,-113.993606135432 50.9148425112882,-113.994837850193 50.9134940819716,-113.997300910195 50.9134941648853,-113.99853239779 50.9148426771236))",11979,105,88
"POLYGON ((-113.998532143263 50.9229336121371,-113.997300286037 50.9242820782283,-113.994836656458 50.9242819952829,-113.993605026539 50.9229334462541,-113.994836954961 50.9215850188341,-113.997300442113 50.9215851017716,-113.998532143263 50.9229336121371))",11976,98,85
"POLYGON ((-113.998532228118 50.9202366350519,-113.997300442113 50.9215851017716,-113.994836954961 50.9215850188341,-113.993605396227 50.9202364691849,-113.994837253417 50.9188880411327,-113.997300598164 50.9188881240623,-113.998532228118 50.9202366350519))",11977,100,73
"POLYGON ((-113.998531973513 50.9283275625493,-113.997299973814 50.9296760273837,-113.994836059315 50.9296759444224,-113.993604286993 50.9283273966346,-113.994836357909 50.926978970479,-113.997300129937 50.9269790534323,-113.998531973513 50.9283275625493))",11974,95,86
"POLYGON ((-113.998532058394 50.9256305879695,-113.997300129937 50.9269790534323,-113.994836357909 50.926978970479,-113.993604656794 50.9256304220707,-113.994836656458 50.9242819952829,-113.997300286037 50.9242820782283,-113.998532058394 50.9256305879695))",11975,97,84
"POLYGON ((-113.99853180371 50.933721507951,-113.997299661495 50.9350699715286,-113.994835461988 50.9350698885515,-113.993603547219 50.9337213420047,-113.994835760674 50.9323729171132,-113.997299817666 50.9323730000825,-113.99853180371 50.933721507951))",11972,93,86
"POLYGON ((-113.998531888618 50.9310245358765,-113.997299817666 50.9323730000825,-113.994835760674 50.9323729171132,-113.993603917134 50.931024369946,-113.994836059315 50.9296759444224,-113.997299973814 50.9296760273837,-113.998531888618 50.9310245358765))",11973,96,84
"POLYGON ((-113.998531633855 50.9391154483424,-113.997299349079 50.9404639106633,-113.994834864477 50.9404638276703,-113.993602807217 50.9391152823643,-113.994835163256 50.9377668587371,-113.997299505299 50.9377669417222,-113.998531633855 50.9391154483424))",11970,89,72
"POLYGON ((-113.998531718789 50.936418478773,-113.997299505299 50.9377669417222,-113.994835163256 50.9377668587371,-113.993603177247 50.9364183128108,-113.994835461988 50.9350698885515,-113.997299661495 50.9350699715286,-113.998531718789 50.936418478773))",11971,89,81
"POLYGON ((-113.998531463948 50.9445093837237,-113.997299036568 50.9458578447879,-113.994834266782 50.945857761779,-113.993602066988 50.9445092177139,-113.994834565653 50.9431607953509,-113.997299192835 50.9431608783518,-113.998531463948 50.9445093837237))",11968,90,73
"POLYGON ((-113.998531548908 50.9418124166593,-113.997299192835 50.9431608783518,-113.994834565653 50.9431607953509,-113.993602437131 50.9418122506654,-113.994834864477 50.9404638276703,-113.997299349079 50.9404639106633,-113.998531548908 50.9418124166593))",11969,88,67
"POLYGON ((-113.998534007073 50.8635998268503,-113.997303714161 50.8649483067702,-113.994843212924 50.8649482239989,-113.993613146551 50.8635996613157,-113.994843510418 50.862251219985,-113.99730386971 50.8622513027484,-113.998534007073 50.8635998268503))",11998,136,94
"POLYGON ((-113.998534091642 50.8609028221998,-113.99730386971 50.8622513027484,-113.994843510418 50.862251219985,-113.99361351499 50.860902656681,-113.994843807867 50.8595542147179,-113.997304025234 50.8595542974733,-113.998534091642 50.8609028221998))",11999,138,100
"POLYGON ((-113.998533837896 50.8689938323916,-113.997303402992 50.8703423110541,-113.994842617797 50.870342228267,-113.993612409502 50.8689936668254,-113.994842915383 50.8676452267596,-113.997303558589 50.8676453095387,-113.998533837896 50.8689938323916))",11996,145,108
"POLYGON ((-113.998533922491 50.8662968302475,-113.997303558589 50.8676453095387,-113.994842915383 50.8676452267596,-113.993612778055 50.8662966646971,-113.994843212924 50.8649482239989,-113.997303714161 50.8649483067702,-113.998533922491 50.8662968302475))",11997,138,100
"POLYGON ((-113.998533668667 50.8743878329202,-113.997303091728 50.8757363103253,-113.994842022488 50.8757362275224,-113.993611672227 50.8743876673223,-113.994842320165 50.8730392285213,-113.997303247372 50.8730393113163,-113.998533668667 50.8743878329202))",11994,130,86
"POLYGON ((-113.998533753288 50.8716908332825,-113.997303247372 50.8730393113163,-113.994842320165 50.8730392285213,-113.993612040893 50.8716906677004,-113.994842617797 50.870342228267,-113.997303402992 50.8703423110541,-113.998533753288 50.8716908332825))",11995,133,88
"POLYGON ((-113.998533499386 50.8797818284362,-113.997302780368 50.8811303045841,-113.994841426996 50.8811302217653,-113.993610934726 50.8797816628067,-113.994841724765 50.8784332252704,-113.99730293606 50.8784333080812,-113.998533499386 50.8797818284362))",11992,125,89
"POLYGON ((-113.998533584033 50.8770848313048,-113.99730293606 50.8784333080812,-113.994841724765 50.8784332252704,-113.993611303505 50.8770846656911,-113.994842022488 50.8757362275224,-113.997303091728 50.8757363103253,-113.998533584033 50.8770848313048))",11993,127,86
"POLYGON ((-113.998533330053 50.8851758189399,-113.997302468912 50.8865242938305,-113.99484083132 50.886524210996,-113.993610196997 50.8851756532787,-113.994841129181 50.8838272170072,-113.997302624652 50.8838272998338,-113.998533330053 50.8851758189399))",11990,122,101
